"Product Name",Description,"Image Link",Price,Rating,"Merchant Name"
"Poco X3 Pro 6/128GB + 8/268GB Garansi Resmi - 6/128 Bronze","Baru dan segel,
Garansi resmi xiaomi indonesia,
IMEI terdaftar, service di gerai resmi..


NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, March 22
Status Available. Released 2021, March 24
BODY Dimensions 165.3 x 76.8 x 9.4 mm (6.51 x 3.02 x 0.37 in)
Weight 215 g (7.58 oz)
Build Glass front (Gorilla Glass 6), plastic back
SIM Hybrid Dual SIM (Nano-SIM, dual stand-by)
IP53, dust and splash protection
DISPLAY Type IPS LCD, 120Hz, HDR10, 450 nits (typ)
Size 6.67 inches, 107.4 cm2 (~84.6% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
Protection Corning Gorilla Glass 6
PLATFORM OS Android 11, MIUI 12 for POCO
Chipset Qualcomm Snapdragon 860 (7 nm)
CPU Octa-core (1x2.96 GHz Kryo 485 Gold & 3x2.42 GHz Kryo 485 Gold & 4x1.78 GHz Kryo 485 Silver)
GPU Adreno 640
MEMORY Card slot microSDXC (uses shared SIM slot)
Internal 128GB 6GB RAM, 128GB 8GB RAM, 256GB 8GB RAM
UFS 3.1
MAIN CAMERA Quad 48 MP, f/1.8, (wide), 1/2.0"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide)
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features Dual-LED flash, HDR, panorama
Video 4K@30fps, 1080p@30/60/120fps, 720p@960fps, gyro-EIS
SELFIE CAMERA Single 20 MP, f/2.2, (wide), 1/3.4"", 0.8µm
Features HDR, panorama
Video 1080p@30fps
SOUND Loudspeaker Yes, with stereo speakers
3.5mm jack Yes
24-bit/192kHz audio
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.0, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS
NFC Yes (market/region dependent)
Infrared port Yes
Radio FM radio, recording
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (side-mounted), accelerometer, gyro, proximity, compass
BATTERY Type Li-Po 5160 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/24/eba5b62f-0d2b-4efd-a9ba-c629d2b0e1fa.jpg.webp?ect=4g",3449000.0,5.0,duniagadgetku
"Realme 8 Pro 8/128GB Garansi Resmi 8 GB 128 GB Hitam Biru Kuning - Realme 8, Non Bundle","Tersedia juga aksesoris kompatible dengan produk ini:
Anti Gores: https://www.tokopedia.com/distriponsel/anti-gores-jelly-tempered-glass-hydrogel-xiaomi-samsung-vivo-oppo-real
TWS: https://www.tokopedia.com/distriponsel/realme-buds-air-pro-garansi-resmi-realme-original-realme-tws
Powerbank:

Packing yang lebih aman (Opsional, untuk standar packing kami sudah memakai bubble wrap) :
Ekstra Bubble:
Packing Kayu:


Mengenai varian:
Non Bundle = Tidak dapat bonus yang seperti digambar
Bundle Headset = Dapat bonus Realme Buds Classic
Bundle Powerbank = Dapat bonus Realme Powerbank 2i
Bundle Hydrogel = Dapat bonus Anti Gores Hydrogel
Bundle Lengkap = Dapat semua bonus yang disebutkan diatas

Tersedia warna:
Hitam. Biru, Kuning
Pilihan warna tulis dicatatan saat melakukan checkout!

DISPLAY Type Super AMOLED, 430 nits (typ), 1000 nits (peak)
Size 6.4 inches, 98.9 cm2 (~83.3% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~411 ppi density)
Always-on display
PLATFORM OS Android 11, Realme UI 2.0
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 6GB RAM, 128GB 8GB RAM
UFS 2.1
MAIN CAMERA Quad 108 MP, f/1.9, 26mm (wide), 1/1.52"", 0.7µm, PDAF
8 MP, f/2.3, 119˚, 16mm (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features LED flash, HDR, panorama

NOTE SEBELUM MEMBELI:
- Barang yang dijual adalah BNIB ( Brand New In Box ) kita tidak jual barang bekas ataupun refurbish
- Untuk product Oppo, Vivo dan Realme segel terlebih dahulu kita buka sebelum di kirim, untuk di ambil & di registrasi kartu garansi.","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/16/46522b18-d591-4347-a0c3-2b9ca00c8d79.jpg.webp?ect=4g",3299000.0,4.7,"Distributor Ponsel"
"Xiaomi Redmi Note 10s 6/64 GB Garansi Resmi - Biru","Ready Stock *25 Agustus 2021


SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type AMOLED, 450 nits (typ), 1100 nits (peak)
Size 6.43 inches, 99.8 cm2 (~83.5% screen-to-body ratio)
PLATFORM OS Android 11, MIUI 12.5
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Card slot microSDXC (dedicated slot)
Internal 64GB 6GB RAM
UFS 2.2
MAIN CAMERA Quad 64 MP, 8 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 13 MP,
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/f46bee0d-a296-4f6f-9ce6-169e70504ef8.jpg.webp?ect=4g",2659000.0,5.0,Gudang-HP
"Samsung Galaxy A32 6/128 GB Garansi Resmi SEIN - Putih","Ready Stock *16 September 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM,
MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 20 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/16a8b26e-44e9-44b3-943c-85b315f27833.jpg.webp?ect=4g",3321000.0,5.0,Gudang-HP
"Infinix Hot 10 S 6/128 GB Garansi Resmi - Hijau","Ready Stok *16 September 2021

SIM Dual SIM
Size 6.82 inches
PLATFORM OS Android 11, XOS 7.6
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
MEMORY Internal 128GB 6GB RAM
MAIN CAMERA Triple 48 MP, 2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 6000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/d13b609a-2901-4db6-84ba-e8a77527752c.jpg.webp?ect=4g",1990000.0,5.0,Gudang-HP
"Infinix Note 10 Pro 8/128 GB Garansi Resmi - Ungu","Ready Stok *16 September 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.95 inches
PLATFORM OS Android 11, XOS 7.6
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Internal 128GB 8GB RAM
MAIN CAMERA Quad 64 MP,8 MP,2 MP,2 MP
SELFIE CAMERA Single 16 MP
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/5fda4aa9-28f2-4156-ace0-6b6daadba525.jpg.webp?ect=4g",2787000.0,5.0,Gudang-HP
"Samsung Galaxy A12 4/128 GB Garansi Resmi SEIN - Putih","Ready Stock *16 September 2021

Kardus & Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/anti-crack-samsung-a12

SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches,
PLATFORM OS Android 10
Chipset Mediatek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
Internal 128GB 4GB RAM
MAIN CAMERA Quad 48 MP, 5 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 8 MP, f/2.2
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/23/6baf216f-2cb1-464c-8f86-2f05ca28c3b4.jpg.webp?ect=4g",2183000.0,4.9,Gudang-HP
"Samsung Galaxy A10s 2/32 GB Garansi Resmi SEIN - Tactile Blue","Ready Stock *25 Agustus 2021

Size 6.2 inches
Android 9.0, up to Android 10, One UI 2.0 .
Chipset Mediatek MT6762 Helio P22 (12 nm)
CPU Octa-core 2.0 GHz Cortex-A53
GPU PowerVR GE8320
microSD, up to 512 GB (dedicated slot)
Internal 32GB 2GB RAM
MAIN CAMERA Dual 13 MP + 2 MP
SELFIE CAMERA Single 8 MP
Sensors Fingerprint
Non-removable Li-Po 4000 mAh battery","https://images.tokopedia.net/img/cache/500-square/product-1/2020/1/24/2608727/2608727_dffab5be-5685-4266-ac68-6f92010a6092_800_800.webp?ect=4g",1411000.0,4.9,Gudang-HP
"Infinix Note 10 6/128 GB Garansi Resmi - Hitam","Ready Stock *16 September 2021


SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.95 inches, 114.7 cm2 (~84.2% screen-to-body ratio)
PLATFORM OS Android 11, XOS 7.6
Chipset MediaTek Helio G85 (12nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM
MAIN CAMERA Triple 48 MP, PDAF
2 MP, f/2.4, (depth)
2 MP, f/2.4, (monochrome)
SELFIE CAMERA Single 16 MP
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/6/cd70c2bd-d1c8-441f-9aaa-ffc2e4ee3d21.jpg.webp?ect=4g",2178000.0,5.0,Gudang-HP
"Samsung Galaxy A02 3/32 GB Garansi Resmi SEIN - Abu-abu","Ready Stock *25 Agustus 2021

SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches,
PLATFORM OS Android 10, One UI 2.0
Chipset Mediatek MT6739W (28 nm)
CPU Quad-core 1.5 GHz Cortex-A53
GPU PowerVR GE8100
Internal 32GB 3GB RAM
MAIN CAMERA Dual 13 MP, 2 MP,
SELFIE CAMERA Single 5 MP, f/2.0
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/2/18/1bfa6f89-cf7e-4c54-9fd1-3e2713cbdb4c.jpg.webp?ect=4g",1452000.0,4.9,Gudang-HP
"XIAOMI REDMI 2s RAM 1GB / 8GB - gray","new gres grade a+
garansi distributor 1 tahun
Kelengkapan-Unit HP-Kabel charger-Adaptor charger-Buku panduan
*Silahkan bertanya menggunakan fitur chat dan kami akan menjawab pertanyaan Anda🤗*
jika ada kerusakan di harapkan chat admin dahulu jangan langsung memberikan komen negatif

Budayakan membaca :
Setiap penerimaan paket harap di unboxing secara divideokan !
Apabila ada komplain tanpa video tersebut akan dinyatakan tidak sah !
>Tersegel plastik
>Sebelum kirim kami cek terlebih dahulu
>Sudah ada bahasa indonesia
>Claim garansi dapat kita bantu melalui CHAT TOKOPEDIA
>garansi penukaran 1 Minggu barang bermasalah ganti baru
>Garansi mesin 1 tahun (seperti garansi lain nya)
>Garansi tidak meliputi (kesalahan pemakaian, terbanting dan kena air
> Ongkos kirim dan returan ditanggung pembeli

Deskripsi
REDMI 2 1/8
#LCD : 4.7 inch
#CPU : Quan-Core
#RAM : 1 GB
#Memory : 8 GB
#Camera depan : 2 MP
#Camera belakang : 8 MP
#Sim card : dual SIM
#Battery : 2200 mah","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/30/e5458b15-3f57-4ffc-975b-5fe29957e8d5.jpg.webp?ect=4g",388000.0,4.9,"mei 8"
"Iphone 8 64gb second no minus ex inter - original - Abu-abu","selamat Datang di Gadget Mii
* Seller iphone Second Original
* Kepuasan Anda Adalah Prioritas Utama kami
* Best quality ,Best Price ,Best After Sales

Kelengkapan : Fullset
- Dus Box
- Adapter
- Kabel
- handsfree

Baterai Up 95+++ dan 100
3utool hijau / score 100
kemulusan 98-99%
Acc Fullset oem

- IMEI AMAN TIDAK TERBLOKIR (JAMIN BISA SEMUA OPERATOR)
- Bergaransi personal 1 minggu (Jika terjadi kerusakan, Ganti unit baru) , Garansi 1 bulan (jika terjadi kerusakan di mesin) dan garansi IMEI selamanya
INFO PENTING

Mohon Lakukan 📹 Video Unboxing/Saat Buka Paket waktu 🗳️Paket Diterima
Jika ada kekurangan barang ,harap foto 📑 Label pengiriman dan Melampirkan 📹 video unboxing/video saat buka paket dari awal sampai akhir tanpa ada jeda.","https://images.tokopedia.net/img/cache/500-square/product-1/2020/8/18/38255749/38255749_b9db183d-8497-4e89-bb07-b752cb1f324f_1080_1080.webp?ect=4g",2768000.0,4.8,"Gadget Mii"
"Xiaomi Redmi 2 1/8 4G Garansi 1 Tahun","Redmi 2 1/8GB
Bergaransi Distributor BCELL 1 Tahun.

Tersedia Warna :
- Hitam Dan White

Spesifikasinya sebagai berikut :
Dimensi Layar : 4.7 inches, 60.9 cm2 (~67.6% screen-to-body ratio)
Resolusi : 720 x 1280 pixels, 16:9 ratio (~312 ppi density
Kamera Belakang : 8 MP (f/2.2, 28mm, 1.4m), autofocus, LED flash
Kamera Depan : 2 MP, 720p
RAM : 1 GB
Batterai : Removable Li-Po 2200 mAh battery
Dual SIM
MIUI 6.0
OS : Android 4.4.4 (KitKat)
Chipset : Qualcomm MSM8916 Snapdragon 410
CPU : Quad-core 1.2 GHz Cortex-A53

NOTE :
*Pengiriman ekspedisi JNE dikirim jam 18:30WIB
*Pengiriman ekspedisi J&T dikirim jam 17:00WIB
*UPDATE RESI JAM 9 MALAM

untuk info lebih lanjut silahkan untuk hubungi admin.","https://images.tokopedia.net/img/cache/500-square/product-1/2019/7/11/64894622/64894622_51dd03bd-0dec-4799-bbaa-c2baa52e1c4e_2048_2048.webp?ect=4g",380000.0,4.6,happystore95
"xiomi/redmi 4a 2/16 ram2gb rom16gb new golf - grey","Budayakan membaca :
Setiap penerimaan paket harap di unboxing secara divideokan !
Apabila ada komplain tanpa video tersebut akan dinyatakan tidak sah !

* KONDISI BARU / NEW SEGEL
* Spek singkat
redmi 4a 2/16GB :
Ram 2gb
Rom 16gb
ready grey

Kenapa harus belanja ditoko kami? Karenaa...
1) Kami selaku penjual memberikan pelayanan sebaik dan sebagus mungkin
2) Kami sudah bertahun tahun bergulir didunia gadget
3) Hari minggu dan tanggal merah tetap ada pengiriman
4) pengiriman menggunakan ekspedisi yang tersedia pada toko dan penginputan resi dihari berikutnya

Garansi distributor 1 tahun
>XIAOMI refurbish grade A+
>Tersegel plastik
>Sebelum kirim kami cek terlebih dahulu
>Sudah ada bahasa indonesia
>Claim garansi dapat kita bantu melalui CHAT TOKOPEDIA
>garansi penukaran 1 Minggu barang bermasalah ganti baru
>Garansi mesin 1 tahun (seperti garansi lain nya)
>Garansi tidak meliputi (kesalahan pemakaian, terbanting dan kena air
> Ongkos kirim dan returan ditanggung pembeli


GARANSI TOKO AKAN VOID(HANGUS) JIKA HUMAN ERROR SEPERTI :
- Terjatuh
- Terbakar
- Segel rusak/hilang
- Terkena cairan

Harap baca ketentuan dan syarat retur barang di toko kami :
1) kami tidak akan proses retur barang jika masih ada MI cloud
2) barang saat diretur harus sama seperti waktu kami kirim dan segel masih utuh
3) ongkos kirim dan retur sepenuhnya ditanggung pembeli
4) garansi dari kami 3 hari setelah barang sampai dan berlaku jika segel masih utuh dan bukan kesalahan dari pengguna sendiri

Catatan:
- MOHON DIBACA DAHULU SEBELUM MELAKUKAN TRANSAKSI
- REVIEW ATAU COMMENT NEGATIVE PADA LAPAK GARANSI JUGA VOID (HANGUS)
- MEMBELI = SETUJU

Happy Shopping","https://images.tokopedia.net/img/cache/500-square/product-1/2020/8/1/7122208/7122208_d76a7866-1754-4910-a563-07c52d9eea33_650_650.jpg.webp?ect=4g",535000.0,4.7,"bless 89"
"SAMSUNG GALAXY NOTE 9 SECOND NOTE9 BEKAS MULUS FULSET NO MINUS ORIGIN - Abu-abu, Note9 6+128GB","SAMSUNG NOTE9 128GB.
BLACK, CHOPPER, BLUE.
ORIGINAL 100%.
EX PEMAKAIAN.
MULUS LIKE NEW
GA ADA RUSAK, GA ADA BONGKAR.
ORIGINAL 100%.
SEMUA FITUR BERFUNGSI BAIK.","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/4/313eb9ee-c0bc-4700-8d74-9f3943ff34cd.jpg.webp?ect=4g",4249000.0,5.0,"Arisa phone store"
"Vivo V21 4G 8/128GB + 8/256GB Garansi Resmi Vivo Indonesia - 8/128 Black","Garansi Resmi Vivo Indonesia,
IMEI Terdaftar, Service di Gerai Resmi



NETWORK Technology
GSM / HSPA / LTE
LAUNCH Announced 2021, April 27
Status Available. Released 2021, May 05
BODY Dimensions 161.2 x 74.4 x 7.4 mm (6.35 x 2.93 x 0.29 in)
Weight 171 g (6.03 oz)
SIM Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type AMOLED, HDR10, 430 nits (typ)
Size 6.44 inches, 100.1 cm2 (~83.5% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~409 ppi density)
PLATFORM OS Android 11, Funtouch 11.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 8GB RAM
MAIN CAMERA Triple 64 MP, f/1.9, 26mm (wide), 1/1.72"", 0.8µm, PDAF
8 MP, f/2.2, 120˚, 16mm (ultrawide), 1/4.0"", 1.12µm, AF
2 MP, f/2.4, (macro)
Features LED flash, HDR, panorama
Video 4K@30fps, 1080p@30/60fps, gyro-EIS
SELFIE CAMERA Single 44 MP, f/2.0, (wide), AF
Features HDR
Video 4K@30fps, 1080p@30fps
SOUND Loudspeaker Yes
3.5mm jack Yes
24-bit/192kHz audio
COMMS WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.1, A2DP, LE
GPS Yes, with A-GPS, GLONASS, GALILEO, BDS, QZSS
NFC Yes
Radio FM radio
USB USB Type-C 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (under display, optical), accelerometer, proximity, compass
BATTERY Type Li-Po 4000 mAh, non-removable
Charging Fast charging 33W, 66% in 30 min (advertised)","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/26/a54bfe9e-4e57-45a1-8019-f26cf5c1c4bd.jpg.webp?ect=4g",3749000.0,5.0,duniagadgetku
"Samsung Galaxy A32 8/128 GB Garansi Resmi SEIN - Hitam","Ready Stock *16 September 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 8GB RAM,
MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 20 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/ba678172-6c10-4654-8e7d-6ceeb4ee70c3.jpg.webp?ect=4g",3509000.0,4.9,Gudang-HP
"POCO F3 8/256GB - GARANSI RESMI - Biru","BARU... SEGEL.. GARANSI RESMI XIAOMI INDONESIA
Imei Terdaftar di kemenperin

No repack !! Segel box Baru 100%


Technology: GSM / HSPA / LTE / 5G
Announced: 2021, March 22
Status: Available. Released 2021, March 27

Dimensions: 163.7 x 76.4 x 7.8 mm (6.44 x 3.01 x 0.31 in)
Weight: 196 g (6.91 oz)
Build: Glass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame

Dual SIM (Nano-SIM, dual stand-by)
Type: AMOLED, 120Hz, HDR10+, 1300 nits (peak)
Size: 6.67 inches, 107.4 cm2 (~85.9% screen-to-body ratio)
Resolution: 1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
Protection: Corning Gorilla Glass 5
OS: Android 11, MIUI 12 for POCO
Chipset: Qualcomm SM8250-AC Snapdragon 870 5G (7 nm)
CPU: Octa-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)
GPU: Adreno 650

Card slot: No
Internal: 8GB RAM 256GB Storage
UFS 3.1

Main Camera:
Triple:
48 MP, f/1.8, 26mm (wide), 1/2"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide)
5 MP, f/2.4, 50mm (macro), 1/5.0"", 1.12µm, AF

Selfie Camera Single 20 MP, f/2.5, (wide), 1/3.4"", 0.8µm

WLAN: Wi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot
Bluetooth: 5.1, A2DP, LE
GPS: Yes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS, NavIC
NFC: Yes (market/region dependent)
Infrared port: Yes

USB: Type-C 2.0, USB On-The-Go
Sensors: Fingerprint (side-mounted), accelerometer, gyro, proximity, compass, color spectrum
Battery: Li-Po 4520 mAh, non-removable
Charging Fast charging 33W, 100% in 52 min (advertised)
Power Delivery 3.0
Quick Charge 3+

In the Box
POCO F3 | Power adapter | USB Type-C cable | Type-C to 3.5 mm headphone adapter | Protective case | SIM eject tool | User guide | Warranty card","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/9/9/42446d76-1d9a-4616-bd77-e387b32994d4.jpg.webp?ect=4g",5350000.0,5.0,centralphone73
"Samsung Galaxy M31 6/128 GB Garansi Resmi SEIN - Hitam","Ready Stock *16 September 2021

6.4 inches
Dual SIM (Nano-SIM, dual stand-by)
Android 10.0; One UI 2.0
Chipset Exynos 9611 (10nm)
Octa-core (4x2.3 GHz Cortex-A73 & 4x1.7 GHz Cortex-A53)
GPU Mali-G72 MP3
Internal 128GB
RAM 6GB RAM
MAIN CAMERA Triple 64 MP, 8 MP, 5 MP, 5 MP
SELFIE CAMERA Single 32 MP
Non-removable Li-Po 6000 mAh battery

TAMBAHAN PACKING KARDUS + BUBBLE EXTRA PACKING","https://images.tokopedia.net/img/cache/500-square/product-1/2020/3/24/2608727/2608727_a5a2e530-f6b4-4840-a708-f6224024395a_800_800.webp?ect=4g",2873000.0,4.9,Gudang-HP
"Infinix Hot 10s 6/128 RAM 6GB ROM 128GB GARANSI RESMI - MORANDI GREEN","100% Garansi resmi infinix (jangan ditanya lagi garansi apa)
100% Asli dan baru (jangan di tanya lagi baru apa bekas)
Untuk warna Chat ke kami terlebih dahulu, setelah chat tulis warna di kolom keterangan pada saat pesan, Pembeli tidak tanya terlebih dahulu atau tidak tulis di kolom keterangan maka kami kirim random / sesuai stok kami yang ada, jadi kalau komplain, otomatis kami TOLAK!!!


Dimensi 171.5*77.5*9.2mm
90Hz 6.82” HD+ Ultra Smooth Display
Mediatek Helio G85 Excellent Gaming Perfomance
Baterai 6.000mAh Power Marathon Tech Non-stop Playing
Dar-link Ultimate Game Booster
128GB ROM + 6GB RAM
48MP+2MP+AI Lens with Quad-Flash Light
8MP FF with Dual Flash Light
Triple-slot dengan Dedicated Micro SD Storage hingga 512 GB
Fingerprint & Face Unlock
AndroidTM 11
Garansi Resmi Infinix","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/5/19/22337f57-3049-47d2-b40d-82de47c0ff90.jpg.webp?ect=4g",1989000.0,5.0,"Altec Cellular"
"NOKIA 5310 (2020) GARANSI RESMI - black red","NOKIA 5310 (2020) GARANSI RESMI TAM ( SATU TAHUN RUSAK DI GANTI BARU )


Network Technology
GSM
Launch Announced 2020, March 19
Status Available. Released 2020, April 02
Body Dimensions 123.7 x 52.4 x 13.1 mm, 44.8 cc (4.87 x 2.06 x 0.52 in)
Weight 88.2 g (3.10 oz)
SIM Single SIM (Mini-SIM) or Dual SIM (Mini-SIM, dual stand-by)
Display Type TFT
Size 2.4 inches, 17.8 cm2 (~27.5% screen-to-body ratio)
Resolution 240 x 320 pixels, 4:3 ratio (~167 ppi density)
Platform Chipset Mediatek MT6260A
Memory Card slot microSDHC
Phonebook Yes
Call records Yes
Internal 16MB 8MB RAM
Main Camera Single VGA
Features LED flash
Video
Selfie camera
Sound Loudspeaker Yes, with dual speakers
3.5mm jack Yes
Comms WLAN No
Bluetooth 3.0, A2DP
GPS No
Radio FM radio
USB microUSB 1.1
Features Sensors
Messaging SMS, MMS, Email, IM
Games Yes
Java No
MP3 player
Battery Removable Li-Ion 1200 mAh battery","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/19/6defe58f-acc6-4c05-b46a-e5765ccb9ef6.jpg.webp?ect=4g",485000.0,5.0,"Garden Cell Official"
"Samsung Galaxy A12 6/128 GB Garansi Resmi SEIN - Biru","Ready Stock *16 September 2021

Kardus & Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/anti-crack-samsung-a12


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches,
PLATFORM OS Android 10
Chipset Mediatek MT6765 Helio P35 (12nm)
CPU Octa-core (4x2.35 GHz Cortex-A53 & 4x1.8 GHz Cortex-A53)
GPU PowerVR GE8320
Internal 128GB 6GB RAM
MAIN CAMERA Quad 48 MP, 5 MP, 2 MP, 2 MP,
SELFIE CAMERA Single 8 MP, f/2.2
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2020/12/29/520f7c61-b341-42e1-a829-9cb4cc5b1677.jpg.webp?ect=4g",2498000.0,4.9,Gudang-HP
"Samsung Galaxy M12 3/32 GB Garansi Resmi SEIN - Hijau","Ready Stok *16 September 2021

Kardus & Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/anti-crack-samsung-m12

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches
PLATFORM OS Android 11, One UI Core 3.1
Chipset Exynos 850 (8nm)
CPU Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
GPU Mali-G52
MEMORY Internal 32GB 3GB RAM
MAIN CAMERA Quad 48 MP, 5 MP,2 MP,2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 5000 mAh, non-removable","https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/b2503cff-0ae0-47e4-841f-61a8963c8497.jpg.webp?ect=4g",1731000.0,5.0,Gudang-HP
